beername,review
Goose Island Bourbon County Stout,Botella 66 cl del Gato que bebía cerveza Valladolid tomada en Valladolid 15..01..2019. Edición 2018. Embotellado en 10..7..2018. (r2856). Color negro intenso con poca espuma beige oscuro que desaparece al poco ca…
Goose Island Bourbon County Stout,"2017 versie (14.1% ABV) Vol dik, Romig en gitzwart! De schuimkraag is zeer snel weg... niet raar met 14.1 procentjes. Super smooth en zacht en warm. volledig in balans. Oak met zuurtje, Bourbon/vanille, vol choco,…"
Goose Island Bourbon County Stout,"2018 batch. Since it didn't require any chasing around this year with plenty on the shelf, I decided to buy a couple; one to drink, one for the cellar. Aroma is whiskey with roasted malts, caramel, vanilla, dark fruits. Deep…"
Goose Island Bourbon County Stout,"1 pint bottle served in a snifter. 15.2 % abv, vintage 2018. Poured completely black as pitch with small one finger mocha tan head that dissipated immediately. Minimum carbonation. Aroma: dark chocolate,…"
Goose Island Bourbon County Stout,"New Years Day tradition to have an Imperial Stout for breakfast. Bacon, eggs, toast and Stout. 1st time I've been able to try this one. Black, Brown head. Smell chocolate, cream, dark fruits, hint of coffee, don't smell much…"
Goose Island Bourbon County Stout,"Bottle, 2018, 15.2%. Edit 21 jan 2021: Bottle, 2017, 14,7%. Color: Black, thin beige head. Aroma: Bourbon, vanilla, roasted malt. Taste: Roasted malt, mocha, hints of chocolate. Very nicely combined with Bourbon, vanilla…"
Goose Island Bourbon County Stout,"1/3 in tap east. Intense raisin and plum aroma. Deep, heavy mouthfeel. Delicious. Not too booze heavy. Perfect really."
Goose Island Bourbon County Stout,"2017 vintage. Vanilla, chocolate, coffee, coconut, bourbon and wood in nose. Pours black with tan head. Taste is sweet with chocolate, coffee, vanilla, roasted malts, bourbon and caramel. Medium bitter finish, soft…"
Goose Island Bourbon County Stout,"2018 bottle. Smells of dark chocolate, berries, Bourbon and coconut. Pour is pitch black. Barely any head. Taste is oaky, dark fruit, dark chocolate, Bourbon, coconut, vanilla, and finishes like melted caramel. Very good…"
Goose Island Bourbon County Stout,"500mL bottle from Bucket Boys, Sydney
15.2%abv Bottled 31AUG18
Pitch black, thick, scary, ominous, deep tan head dissipates.…"
Goose Island Bourbon County Stout,"16.9 ounce bottle at home. 2018 Bottle. Sweet scent of bourbon and malt. Pitch black in color. Beige head. No film on glass. First taste the malt, then goes into a medium bourbon taste. Bourbon after taste for sure. Thick in…"
Goose Island Bourbon County Stout,"Pitch black color, small brown head. Complex and heavy bourbon aromas with dark chocolate, dried figs, wood, dates, molasses, vanilla, toffee and powdered sugar. Taste of bourbon, chocolate, syrup, alcohol, molasses,…"
Goose Island Bourbon County Stout,"Ładne czarne, beżowa piana. Mega kokos, wanilia, mleczna czekolada, choć wyczuwalna również nuta sosu sojowego. Intensywny smak. Bardzo dużo słodyczy, kokos, wanilia, praliny. Na finiszu trochę kawy, bourbon…"
Goose Island Bourbon County Stout,"Nalewa się oleiste czarne, piany brak, ale to nie problem. W zapachu dominuje beczka- kokos, wanilia, drewno, marcepan. Odczucie w ustach jest pełne, bardzo słodkie ponownie na pierwszym planie kokos i wanilia."
Goose Island Bourbon County Stout,"(all dingue-dense-wow, choco-dessert, cara, bourbon, fumé, carbo super, costs an arm, ab-inbevisée ?)"
Goose Island Bourbon County Stout,"Honestly, I don’t know what the big deal is with this beer. Taste like a burnt oak milkshake with 4 shots of bourbon.…"
Goose Island Bourbon County Stout,"On tap at Craft Centric, Asheville, NC. 2018 vintage.  Glad I got it before it disappeared! Pours nearly black with light tan head. Strong nose of bourbon, chocolate, vanilla and roasty malts. Massive taste profile,…"
Goose Island Bourbon County Stout,God damn this is good. I have been putting this off for far too long. I really dont know why. I coach my sons hockey team and this weekend we won our first tournament with me behind the bench. I broke open a 2014.…
Goose Island Bourbon County Stout,"2017 from tap at Shoreditch taproom. Complex, rich, velvety, notes of caramel, nuts, chocolate, fudge, vanilla. Aftertaste that lingers forever, with a smoothness that touch every single one of your taste buds."
Goose Island Bourbon County Stout,"2018, 15.2% version. Black pour, minimal head, minimal lacing. Aroma dominantly raisin, followed by chocolate. Syrupy mouth feel, extra sweet, a boatload of vanilla but still an abundance of flavors beyond that. The…"
Goose Island Bourbon County Stout,"Draft version, listed at 14.7%, part of the Black Friday celebration at Brew Belly in Olney. ALMOST lives up to the hype. Glad I just got a taster, or I'd have been in trouble. Also picked up a bottle of the 2018 version, which…"
Goose Island Bourbon County Stout,"2018 14.7%. Sweet caramel vanilla aroma.Woody. Cherry. Bourbon booze a bit. Cocoa. Taste is rich, velvety smooth, sweet and balance. Marshmallow toasted. Licorice. Rich caramel,dark chocolate, not super boozy. Really…"
Goose Island Bourbon County Stout,"2018 Edition on tap. Smells like caramelised bourbon fruit cake. Thick and dark, with warmth from the high alcohol. Great for a special occasion"
Goose Island Bourbon County Stout,"I was one of the first to try this beer. And I won’t be the last. In fact, I feel like people all around the world will be lining up for this incredible vanilla, coffee, tobacco feast of a stout. It’s goddamn amazing."
Goose Island Bourbon County Stout,"I have had this beer several times over several years, although I have rated it only three times; this serves as a composite review. I've found it consistently amazing, as much as it pains me to say that since this is an…"
Goose Island Bourbon County Stout,"Jakby ktoś wrzucił mleczną czekoladę do beczki po bourbonie. W smaku ogrom mlecznej czekolady, kokos, wanilia, nuty beczkowe, do tego lekki orzech laskowy. Gęste, gładkie i aksamitne. Jak na woltaż to mega…"
Goose Island Bourbon County Stout,"Draught. 2016. Pours black with a small tan head. Aroma is bourbon, caramel, vanilla, light chocolate, some fruit, and a touch of oak [8.5/10]. Taste is bourbon, chocolate, light fruit, oak, roast, vanilla, caramel, and…"
Goose Island Bourbon County Stout,More likely to feel at home on the shelves of the local Caltex next to a 4L bottle of Castrol Activ 15W-50.
Goose Island Bourbon County Stout,"2017 14.1%
Aroma: Caramel, smoke, wood, chocolate, vanilla, rye bread, hazelnuts, cacao, cranberry. Very strong bourbon and whisky notes.…"
Goose Island Bourbon County Stout,"Larger bottle as a gift from Highendtully. Shared in a snifter glass. Deep black color with minimal, almost non-existent head. Aroma is vanilla and chocolate with maybe a hint of caramel. Nose sets up alcohol presence…"
Goose Island Bourbon County Stout,"Bottle.  2017 edition.  Thick black pour with only a small khaki ring for a head.  Aroma is spicy with soy, earth, dark cocoa, molasses, oak, nuts, vanilla, and booze.  14.7% abv is warming but not hot.  Big on chocolate…"
Goose Island Bourbon County Stout,Wspomnienie - wersja 2017…
Goose Island Bourbon County Stout,"Fajny, słodki, beczka, duzo czekolady, trochę gorzkiej. Wiurki kokosowe. Dużo ciała, nie zalega, kwaśna kawa. Świetne."
Goose Island Bourbon County Stout,"Extreme chocolate cake, cocoa, some coconut even, wooden barrel, vanilla, just lovely. Pitch black oily color with medium sized brown head. Oh gawd, that's the earthy tone i like about imperial stouts. Alcohol is fascinating…"
Goose Island Bourbon County Stout,"568ml bottle from beerhawk.co.uk. Black colour with small brown head. Big sweet dark roasted malts, big sweet bourbon barrel, wood barrel, big sweet milk chocolate ice cream, vanilla beans, mocha ice cream,…"
Goose Island Bourbon County Stout,Poured from a bottle. Typical stout look and aroma. Taste is probably a little less than average for a barrel aged stout.…
Goose Island Bourbon County Stout,"Black with a brown head - Good malt and wood, bourbon aroma - DArk malt body with bourbon and a spicy wood flavour - The dark malt bourbon and wood goes into the finish - This was real good"
Goose Island Bourbon County Stout,I had this at Brewoomba beer festival on 4 August 2018 at Goose Island Beer College and it certainly lives up to the hype. Cannot fault this beer in anyway.
Goose Island Bourbon County Stout,"Pours very dark with almost no foam. Smells wonderful, bourbon, prunes, raisins, tobacco, leather, and more. Have to wait a few minutes to let it get to temperature. First taste is complex but the alcohol does not overpower…"
Goose Island Bourbon County Stout,"Taster form bottle, vintage 2017, courtesy of Sander, many thanks! Pours a nearly black red-brown with a tan colored head. Aroma of mild bourbon, vanilla, chocolate, raisins, brown sugar and some alcohol. Full body with a…"
Goose Island Bourbon County Stout,"29-06-18 // taster at the Farewell Tasting for Cris. Cheers to you mate! 2017 bottle thanks to a trade with Jdizzle1.Perfect. Still top class. The creaminess, the chocolate sweetness, the bourbon barrel."
Goose Island Bourbon County Stout,"Draft third of 2017 at Beer Hawk South Bank. A deep, dark beer in the glass with a little head and some lacing. The nose was malt, vanilla, whisky and alcohol. The taste was all of those, but with the volume turned up to 11!…"
Goose Island Bourbon County Stout,"Bottle shared at beer merchants tap. Lovely. Aroma is sweet, maple, vanilla, pancake, brown sugars. A thick mahogany brown coloured pour with a tan head. Aroma is sweet, brown sugars, vanilla, maple, pancake,, rum barrel..…"
Goose Island Bourbon County Stout,"2017 Bottle: Black color with an aroma of brown sugar, vanilla, and booze. Sweet flavors of sweet malts with lots of alochol. Mild chocolate finish. An absolutely amazing beverage."
Goose Island Bourbon County Stout,"Draft (2017). Pours dark brown-black with thin, tan head. Bread crust, vanilla, and oak on the nose. Rich, sweet bread crust malt with subtle chocolate notes upfront. Vanilla and some citrus follows with a touch of…"
Goose Island Bourbon County Stout,"2015 bottle from my friend in Charleston....what a beer..pours thick and dark...vanilla, caramel, etc...delicious"
Goose Island Bourbon County Stout,"Very smooth. No overwhelming buttery, oak, or bourbon barrel tastes like I've come to expect with other bourbon-barrel brews. Nice sweetness and chocolate notes balance a mild bourbon-alcohol flavor profile which…"
Goose Island Bourbon County Stout,"Very strong aromas of vanilla, caramel, oak and just alcohol generally. Thick, engine oil texture, full body. The flavours that really came through were very intense caramel and vanilla, but less of the bourbon and smoky…"
Goose Island Bourbon County Stout,"Aroma: coconut, vanilla, oxidation cherry notes, semi-sweet chocolate. Taste: liquor, sweet, some delicate bitter aftertaste. Carbonation is at low level. Head isn't impressive, beer is oily, black.…"
Goose Island Bourbon County Stout,"Got a second bottle of the 2017 edition of Bourbon County Stout locally after picking up the first on Black Friday last year. This makes drinking the beer a higher priority than before. Not inexpensive for a 16.9 oz serving,…"
Goose Island Bourbon County Stout,"W aromacie dużo czekolady, pralin, wanilii, delikatny kokos, dębina, lekki bourbon. W smaku słodkie, praliny, wanilia. Na finiszu gorzka czekolada. Alkohol szlachetny, dość intensywne piwo, sporo ciała."
Goose Island Bourbon County Stout,"Barwa czarna nieprzejrzysta i brak pianki. W aromacie suszona sliwka, rodzynki i przyjemna palonosc (dobrze doslodzone wloskie espresso), poza tym duzo pralinek, migdalow, debiny. Klasa. W smaku przyjemna…"
Goose Island Bourbon County Stout,"Dark fruit, coffee, chocolate and coffee liqueur on the nose. Palate so silly and beautiful. Big but worth resting on. Boom!"
Goose Island Bourbon County Stout,"2012 vintage bottle, thanks Mike! Aroma is crazy bourbon barrel, full of coconut, vanilla, wood, some dark chocolate, dark fruits. Taste is intense, sweet but not very, gives quite warming feeling. Smooth, not very dense,…"
